"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"статус";"хотеть";"278";"106678";"463256";"106678";"463256";"278";"7.067492450617652";"413.82950253410075";"12.781128807559728";"13.048079371424697";"12.913914322831866"
"статус";"экономика";"277";"106678";"290763";"106678";"290763";"277";"7.424362912360193";"623.9918547456052";"13.236089299750132";"14.363820749555808";"13.788430444641788"
"статус";"дом";"275";"106678";"653618";"106678";"653618";"275";"6.76845516810498";"264.8957550313555";"12.40433549359264";"11.440351865041107";"11.912596807527658"
"статус";"отметить";"275";"106678";"655746";"106678";"655746";"275";"6.765660167861557";"263.6620053161057";"12.401085057696152";"11.423608417032371";"11.902316566342543"
"статус";"почетный";"274";"106678";"31454";"106678";"31454";"274";"8.470310258244954";"1765.4432058062757";"15.427403441634866";"16.305008996506405";"15.860137197029236"
"статус";"группа";"274";"106678";"574151";"106678";"574151";"274";"6.875208834669167";"312.9060492191577";"12.523037174777588";"12.027196344228315";"12.2726128810095"
"статус";"охранный";"273";"106678";"10593";"106678";"10593";"273";"8.630376200996059";"2350.5421629337484";"16.50476726347971";"16.439059460569794";"16.471880597770514"
"статус";"когда";"272";"106678";"926786";"106678";"926786";"272";"6.450522422450105";"139.07043136263025";"12.022228795723233";"9.160216910020091";"10.494104226217425"
"статус";"округ";"271";"106678";"156441";"106678";"156441";"271";"7.814904321131208";"901.4193382799847";"13.790222804084356";"15.222123675362054";"14.488494643494546"
"статус";"граница";"271";"106678";"211696";"106678";"211696";"271";"7.624283930112958";"751.7434217351192";"13.487750462878237";"14.784171629940381";"14.121091237754952"
"статус";"карабах";"271";"106678";"18446";"106678";"18446";"271";"8.558205476862053";"2027.7297670399666";"15.928054201364764";"16.31587433155541";"16.120798078745068"
"статус";"предложить";"271";"106678";"264616";"106678";"264616";"271";"7.470516520844846";"644.5180714289424";"13.264622027693694";"14.364726833203164";"13.803719497784261"
"статус";"слово";"271";"106678";"1168946";"106678";"1168946";"271";"6.2363199728231535";"74.73399043615905";"11.779043979100798";"7.196992270970213";"9.20726281133577"
"статус";"день";"270";"106678";"1137456";"106678";"1137456";"270";"6.257618876036322";"80.12499918424339";"11.79526169177603";"7.3995016934821995";"9.342326201935064"
"статус";"олимпийский";"269";"106678";"118822";"106678";"118822";"269";"7.961783122236914";"1029.4047563040774";"14.043052847375636";"15.455939749771291";"14.732568639306995"
"статус";"где";"269";"106678";"660108";"106678";"660108";"269";"6.737895527869146";"247.32771746719408";"12.328275964347569";"11.14977862689586";"11.724229094220075"
"статус";"предусматривать";"266";"106678";"87975";"106678";"87975";"266";"8.097669724143362";"1164.372876917483";"14.309981526676637";"15.605692143456887";"14.943800262445654"
"статус";"существовать";"265";"106678";"221549";"106678";"221549";"265";"7.571416285381356";"702.8742670817045";"13.375090977516347";"14.503051562526453";"13.927657164807076"
"статус";"низкий";"264";"106678";"145672";"106678";"145672";"264";"7.830523991937853";"900.2300167205274";"13.783035073948595";"15.078271089064136";"14.416113875628065"
"статус";"стратегический";"263";"106678";"91706";"106678";"91706";"263";"8.067341387318088";"1124.6092473269382";"14.234419572198108";"15.479439323452626";"14.843882041851689"
"статус";"несовместимый";"263";"106678";"4452";"106678";"4452";"263";"8.646845246558017";"2708.26322558613";"17.259653946659185";"16.18145545604175";"16.711861701335394"
"статус";"выступать";"263";"106678";"211988";"106678";"211988";"263";"7.593402401424679";"714.7422304489926";"13.396477710776109";"14.511691088872144";"13.942938937603648"
"статус";"министр";"263";"106678";"506825";"106678";"506825";"263";"6.9383607796410125";"332.86068075310993";"12.524841603718224";"12.139532443031493";"12.330682097603846"
"статус";"смена";"263";"106678";"67445";"106678";"67445";"263";"8.197783987723003";"1280.1915082426292";"14.54169492915084";"15.674635112674263";"15.097541585776971"
"статус";"никакой";"262";"106678";"253073";"106678";"253073";"262";"7.4683242798671605";"628.0555878596299";"13.207900810164505";"14.146392347703632";"13.669094591454833"
"статус";"союз";"261";"106678";"233799";"106678";"233799";"261";"7.5195647333163205";"660.2647500707255";"13.275644733638414";"14.267233449776398";"13.762511493586985"
"статус";"возвращение";"259";"106678";"70918";"106678";"70918";"259";"8.162708655495434";"1227.8703292290202";"14.445505188619068";"15.518505571524816";"14.97239635973733"
"статус";"сторона";"258";"106678";"633571";"106678";"633571";"258";"6.731364870413605";"236.9486872140016";"12.244051969053332";"10.915723382777632";"11.56082541943005"
"статус";"программа";"256";"106678";"495232";"106678";"495232";"256";"6.930461413586166";"322.5207890583396";"12.467051277339884";"11.961423276014553";"12.211620585820715"
"статус";"самостоятельный";"256";"106678";"24711";"106678";"24711";"256";"8.452406957361898";"1737.3737718235038";"15.464829128350654";"15.79848380268964";"15.630766215883684"
"статус";"народный";"255";"106678";"161035";"106678";"161035";"255";"7.736739935566079";"805.9326703800245";"13.578714186351721";"14.652919645206516";"14.10559491329017"
"статус";"деятельность";"255";"106678";"309169";"106678";"309169";"255";"7.296338042587274";"511.661083392953";"12.926447866059656";"13.44253256019413";"13.181964812847848"
"статус";"поднять";"254";"106678";"65642";"106678";"65642";"254";"8.173372955188267";"1232.5631581482423";"14.464332349611004";"15.39996890538572";"14.924820549044274"
"статус";"обязанность";"253";"106678";"107112";"106678";"107112";"253";"7.953787165493012";"988.4278648573281";"13.96283873372667";"15.027320532458067";"14.485304732546416"
"статус";"значение";"253";"106678";"82174";"106678";"82174";"253";"8.077817750787267";"1116.2243028114215";"14.227874799396712";"15.23189007840582";"14.721325517552113"
"статус";"хотя";"252";"106678";"336329";"106678";"336329";"252";"7.221235417814534";"465.2366593462085";"12.806742698514567";"13.110090154740142";"12.957528752277033"
"статус";"система";"252";"106678";"568012";"106678";"568012";"252";"6.8005676629677945";"261.39093528676455";"12.282690000814911";"11.205798259935934";"11.731894401095854"
"статус";"оператор";"252";"106678";"117724";"106678";"117724";"252";"7.901381902824436";"937.7287257091489";"13.856489644352397";"14.906888925749124";"14.372096299049563"
"статус";"менять";"251";"106678";"60272";"106678";"60272";"251";"8.193150474319928";"1253.7569043285393";"14.514036449984856";"15.34659484461468";"14.924511280369858"
"статус";"герой";"250";"106678";"132371";"106678";"132371";"250";"7.830184267601958";"871.6597031015556";"13.71531945084693";"14.71903665683346";"14.20831762585553"
"статус";"подчеркнуть";"250";"106678";"260231";"106678";"260231";"250";"7.4017389585350255";"566.7449214350438";"13.039358339020273";"13.66391067604523";"13.34798215526671"
"статус";"осетия";"249";"106678";"49522";"106678";"49522";"249";"8.25170756063693";"1335.152454430302";"14.6864869576504";"15.370248719346543";"15.024478605014078"
"статус";"договор";"246";"106678";"212225";"106678";"212225";"246";"7.525836456200684";"638.694647693229";"13.194892858712246";"13.918883531379453";"13.55205434277203"
"статус";"согласно";"246";"106678";"245465";"106678";"245465";"246";"7.426686094409263";"575.7236033843983";"13.049385520456674";"13.642359370721232";"13.342578717667589"
"статус";"конституционный";"245";"106678";"59190";"106678";"59190";"245";"8.175457820812776";"1220.8818389530607";"14.459567306470737";"15.159069282811476";"14.805187692098524"
"статус";"связать";"244";"106678";"294116";"106678";"294116";"244";"7.289112547272288";"491.96511016975285";"12.844075712074453";"13.163735807963441";"13.00292349324674"
"статус";"повышать";"244";"106678";"30721";"106678";"30721";"244";"8.359671025129625";"1527.5155472040524";"15.103103499585798";"15.363885523151788";"15.23293646057612"
"статус";"бывший";"244";"106678";"383126";"106678";"383126";"244";"7.088554815787678";"386.0817025338528";"12.579686042617533";"12.420231466009664";"12.499704493268666"
"статус";"представитель";"242";"106678";"720356";"106678";"720356";"242";"6.556483821101242";"161.9552397485026";"11.923612927752078";"9.514371513215494";"10.651088356332998"
"статус";"приобретать";"242";"106678";"31955";"106678";"31955";"242";"8.34249947408077";"1492.243041602996";"15.039029798907002";"15.2883269907768";"15.163166067471744"
"статус";"определенный";"241";"106678";"108755";"106678";"108755";"241";"7.897538878737991";"912.4784040450554";"13.801838438087776";"14.610102850141896";"14.20022109340218"
"статус";"звездный";"241";"106678";"23716";"106678";"23716";"241";"8.399628198904447";"1626.31745802032";"15.324786158166033";"15.324844753705314";"15.324815455907668"
"статус";"неприкосновенность";"240";"106678";"10841";"106678";"10841";"240";"8.499430802280306";"1992.9009753974426";"16.095126810886008";"15.400626538090933";"15.744047671982893"
"статус";"женщина";"238";"106678";"337891";"106678";"337891";"238";"7.16055730174617";"415.2194414424591";"12.630633946287231";"12.569475369885222";"12.600017551332757"
"статус";"кто";"237";"106678";"614151";"106678";"614151";"237";"6.673050104153778";"200.5271269259311";"12.020484880694095";"10.189566079638842";"11.067227520979774"
"статус";"предприниматель";"237";"106678";"104505";"106678";"104505";"237";"7.900726986544765";"907.6629169959758";"13.791490789794391";"14.509071946113737";"14.145731939821701"
"статус";"гуаидо";"237";"106678";"2476";"106678";"2476";"237";"8.560692313572158";"2677.9893745606287";"17.534081352122232";"15.373818974542424";"16.41845889821658"
"статус";"охранять";"236";"106678";"28278";"106678";"28278";"236";"8.344274907216313";"1500.5139650336685";"15.08595658144637";"15.12211400131379";"15.104024471759242"
"статус";"суд";"235";"106678";"697790";"106678";"697790";"235";"6.554796226339171";"157.97762180286486";"11.867383628075476";"9.39047578532498";"10.556532508101554"
"статус";"сообщать";"235";"106678";"885074";"106678";"885074";"235";"6.345504339692304";"95.03284902394893";"11.629630568640135";"7.796409536719946";"9.522046139033131"
"статус";"собор";"235";"106678";"36352";"106678";"36352";"235";"8.28192301725516";"1375.799849411561";"14.82205260287298";"15.020299963283678";"14.920847032481827"
"статус";"относительно";"235";"106678";"66215";"106678";"66215";"235";"8.092304509682254";"1101.050036981135";"14.222394802592738";"14.766121280736893";"14.49170820012625"
"статус";"случай";"235";"106678";"635097";"106678";"635097";"235";"6.635931453040812";"185.89290520343462";"11.961524082839457";"9.924086746879599";"10.895283503561906"
"статус";"безработный";"234";"106678";"18341";"106678";"18341";"234";"8.412247291184038";"1684.9433905794644";"15.493369638643397";"15.140616056672012";"15.31597731530048"
"статус";"особо";"234";"106678";"67775";"106678";"67775";"234";"8.079057652546034";"1083.9259360536857";"14.186315234227564";"14.71896087105984";"14.450184041634751"
"статус";"необходимый";"233";"106678";"231422";"106678";"231422";"233";"7.413088645429669";"547.1518751739361";"12.94541776053005";"13.286155260793743";"13.114679953481103"
"статус";"равный";"230";"106678";"132769";"106678";"132769";"230";"7.745139112502501";"764.9787160082367";"13.462172434251276";"14.023471375870681";"13.739955960219017"
"статус";"чем";"230";"106678";"511341";"106678";"511341";"230";"6.796952009179341";"243.03103961490638";"12.11374652368099";"10.766423122853398";"11.420232951956102"
"статус";"порядок";"229";"106678";"208691";"106678";"208691";"229";"7.465370523322076";"572.3076137518256";"12.996856605150205";"13.333354717554714";"13.16403051233404"
"статус";"измениться";"229";"106678";"78328";"106678";"78328";"229";"7.998725648147211";"987.5889564912507";"13.976806156150138";"14.457380378892385";"14.215062542300238"
"статус";"наукоград";"229";"106678";"1767";"106678";"1767";"229";"8.532870773117477";"2734.593311245292";"17.768428100864348";"15.117510390150745";"16.389459918846114"
"статус";"сегодня";"229";"106678";"546373";"106678";"546373";"229";"6.737458677833371";"219.3292170829368";"12.034409401514718";"10.42176758491871";"11.199098972879339"
"статус";"закреплять";"228";"106678";"5688";"106678";"5688";"228";"8.492976129935524";"2166.9280163904164";"16.586223477901573";"15.05051793536177";"15.799723223337683"
"статус";"претендент";"227";"106678";"42874";"106678";"42874";"227";"8.202697760618983";"1240.0599876935225";"14.553129754384454";"14.695222809398588";"14.62400370332173"
"статус";"признавать";"226";"106678";"60769";"106678";"60769";"226";"8.085260017566132";"1079.2881110194173";"14.19107049083208";"14.505863144579978";"14.347603507732488"
"статус";"русада";"226";"106678";"3548";"106678";"3548";"226";"8.503394097295239";"2362.250374040697";"17.031766216908714";"15.002502172223435";"15.984965113067176"
"статус";"полномочие";"225";"106678";"109148";"106678";"109148";"225";"7.827019776287847";"821.28044275405";"13.592141730732527";"14.050567389787277";"13.819453801044281"
"статус";"фаворит";"225";"106678";"21022";"106678";"21022";"225";"8.351808540743736";"1541.4920476032794";"15.239276981751287";"14.817138451168212";"15.026725422869404"
"статус";"команда";"225";"106678";"448428";"106678";"448428";"225";"6.882333217281261";"273.44648052686335";"12.179098356657796";"11.099313166228685";"11.626677373301712"
"статус";"именно";"223";"106678";"408839";"106678";"408839";"223";"6.947393392433103";"298.9865535732077";"12.244739162406285";"11.360953752877208";"11.79457143520451"
"статус";"пытаться";"222";"106678";"239237";"106678";"239237";"222";"7.341876203312773";"489.9494017952736";"12.767122736767373";"12.804628465733046";"12.785861848961105"
"статус";"важный";"222";"106678";"226102";"106678";"226102";"222";"7.380587672462727";"511.6116373307234";"12.823591204267705";"12.919653722423442";"12.871532847219626"
"статус";"служба";"221";"106678";"354562";"106678";"354562";"221";"7.049636088192646";"342.1087976424787";"12.360150163195268";"11.754096804103431";"12.053314960269311"
"статус";"пребывание";"221";"106678";"37632";"106678";"37632";"221";"8.211590839647574";"1252.1309399632105";"14.603178635816285";"14.535774671340059";"14.569437673965068"
"статус";"церковь";"221";"106678";"107372";"106678";"107372";"221";"7.817344970504606";"806.0374303048416";"13.554733947642836";"13.923670375561551";"13.737963732497368"
"статус";"муниципальный";"218";"106678";"71844";"106678";"71844";"218";"7.9851751214420545";"955.6559242724603";"13.91553337017524";"14.129928101571306";"14.022320992460283"
"статус";"местный";"216";"106678";"374160";"106678";"374160";"216";"6.985139894222308";"308.4213840200717";"12.237696993174053";"11.37516429570619";"11.798551347450434"
"статус";"комитет";"216";"106678";"363788";"106678";"363788";"216";"7.006946616397091";"317.8668599654392";"12.265809226208363";"11.46724640388937";"11.859808461355136"
"статус";"фактически";"216";"106678";"82893";"106678";"82893";"216";"7.915906684726142";"884.0608809881251";"13.744829887098847";"13.96101846116993";"13.852502438167164"
"статус";"связь";"216";"106678";"490023";"106678";"490023";"216";"6.769254158851313";"222.0437718059813";"11.967928177813091";"10.346538254400016";"11.12774131248813"
"статус";"великобритания";"214";"106678";"137706";"106678";"137706";"214";"7.652627157893686";"668.9025281813932";"13.20935235083466";"13.400492161165323";"13.30457900992852"
"статус";"наследие";"214";"106678";"28052";"106678";"28052";"214";"8.248095140831904";"1322.6182522247677";"14.800413397930079";"14.378533503863343";"14.587948447714146"
"статус";"прежний";"214";"106678";"70475";"106678";"70475";"214";"7.974354150630555";"938.4090065299954";"13.879215291604567";"14.00014832975863";"13.939550666471215"
"статус";"рамка";"213";"106678";"245015";"106678";"245015";"213";"7.28392543133207";"446.2964709171132";"12.619102347507084";"12.404023377900467";"12.511100692049302"
"статус";"киев";"213";"106678";"140012";"106678";"140012";"213";"7.63855157963632";"657.4665224703451";"13.178693647445705";"13.342776786214856";"13.26048142684781"
"статус";"исторический";"212";"106678";"99231";"106678";"99231";"212";"7.814543852632258";"788.0351963980438";"13.508853642082354";"13.670979637842333";"13.589674869970219"
"статус";"нужно";"212";"106678";"290534";"106678";"290534";"212";"7.157508033054798";"382.0839906106357";"12.434583498524939";"11.956653402694945";"12.193277045106973"
"статус";"общество";"212";"106678";"198767";"106678";"198767";"212";"7.420208446579233";"519.1920800965815";"12.814170823087464";"12.779006296380722";"12.796576480884754"
"статус";"житель";"212";"106678";"330823";"106678";"330823";"212";"7.060899184740478";"337.5007729070269";"12.304720618406717";"11.595611026528061";"11.94490494232349"
"статус";"депутатский";"211";"106678";"25594";"106678";"25594";"211";"8.252389626543554";"1336.404372745783";"14.849761734951985";"14.295940323206228";"14.570219887726642"
"статус";"добиться";"211";"106678";"88981";"106678";"88981";"211";"7.860876686944327";"825.8322296467552";"13.603696820172086";"13.726565064829382";"13.664992847576054"
"статус";"единственный";"210";"106678";"160694";"106678";"160694";"210";"7.543858485152008";"590.235415964381";"12.998365940297305";"13.044506335374637";"13.021415700979908"
"статус";"любой";"210";"106678";"315257";"106678";"315257";"210";"7.087648158558882";"347.33785847496506";"12.32447969649356";"11.652838747868143";"11.983954879530145"
"статус";"столичный";"209";"106678";"126895";"106678";"126895";"209";"7.674231491460464";"675.6008696644642";"13.220188066592755";"13.311554110384705";"13.26579243007788"
"статус";"руководитель";"209";"106678";"367661";"106678";"367661";"209";"6.965803897600529";"293.43595190336254";"12.156386721478336";"11.138544556429359";"11.636342000060528"
"статус";"работать";"207";"106678";"644043";"106678";"644043";"207";"6.497076616764447";"127.45360836601355";"11.566936169273637";"8.546735221005116";"9.942813523195987"
"статус";"сообщить";"207";"106678";"930631";"106678";"930631";"207";"6.173725556071686";"49.75977166692667";"11.198838812637753";"5.947698292893139";"8.161330436167315"
"статус";"неопределенный";"207";"106678";"10088";"106678";"10088";"207";"8.357938762716095";"1687.2302868140366";"15.723355064672678";"14.296007541413609";"14.992704978784998"
"статус";"несуществующий";"207";"106678";"4068";"106678";"4068";"207";"8.41087140395167";"2068.0946952281433";"16.63155018514898";"14.35060229872108";"15.449037585503312"
"статус";"клуб";"207";"106678";"282999";"106678";"282999";"207";"7.152792503999037";"373.88612266624796";"12.389258299267206";"11.821005911589722";"12.10179720520261"
"статус";"образ";"206";"106678";"320033";"106678";"320033";"206";"7.057161101269717";"329.4033293427264";"12.251749674431178";"11.443317919706676";"11.840636241232087"
"статус";"раз";"206";"106678";"722672";"106678";"722672";"206";"6.392625808915338";"98.68500001830557";"11.437218335969936";"7.782974363138152";"9.434806680291208"
"статус";"сенатор";"205";"106678";"81960";"106678";"81960";"205";"7.868572046188618";"823.0661678333195";"13.599343897583715";"13.5709173124237";"13.585123169751625"
"статус";"очень";"205";"106678";"726850";"106678";"726850";"205";"6.382734585808265";"95.84990441386984";"11.416855092082079";"7.694016874559292";"9.372378339187856"
"статус";"структура";"205";"106678";"178573";"106678";"178573";"205";"7.45503238628342";"528.6633703764687";"12.8205777397521";"12.690480366582714";"12.755363189441978"
"статус";"комиссия";"205";"106678";"248289";"106678";"248289";"205";"7.236377053308119";"411.6267948082845";"12.490981830670112";"12.055156526972619";"12.271134468511834"
"статус";"вы";"204";"106678";"950891";"106678";"950891";"204";"6.139783738403215";"43.09320392611937";"11.133505825288866";"5.596147831583154";"7.893335447205364"
"статус";"легальный";"204";"106678";"12041";"106678";"12041";"204";"8.326752539219022";"1584.4193491138287";"15.502587772161757";"14.172858273256347";"14.822819548370864"
"статус";"ква";"203";"106678";"293";"106678";"293";"203";"8.426040110929808";"3270.3421789991107";"19.20374589062962";"14.245123610609248";"16.539641289905543"
"статус";"сотрудник";"203";"106678";"473383";"106678";"473383";"203";"6.735464610195568";"200.83981090571052";"11.816258434664613";"9.912655542898165";"10.822684494555654"
"статус";"подтверждение";"202";"106678";"33414";"106678";"33414";"202";"8.151360249336387";"1155.9361237389035";"14.452373401907217";"13.905914870656263";"14.176511355261512"
"статус";"самозанятый";"202";"106678";"4635";"106678";"4635";"202";"8.381313546080715";"1954.1870234243047";"16.427712176724985";"14.170119021048418";"15.257215892413642"
"статус";"иной";"202";"106678";"153774";"106678";"153774";"202";"7.5312410158002105";"569.6233035561561";"12.925864383677157";"12.800955992960732";"12.863258574188336"
"статус";"кв";"201";"106678";"1761";"106678";"1761";"201";"8.402509006738352";"2345.7889970662472";"17.380578178202345";"14.161239941588168";"15.688547985873477"
"статус";"культовый";"200";"106678";"7917";"106678";"7917";"200";"8.342305094814474";"1713.8209506448507";"15.862485036994002";"14.069091502546586";"14.938900677199936"
"статус";"обсуждение";"200";"106678";"88763";"106678";"88763";"200";"7.808450724529606";"763.4538231842703";"13.445527486681517";"13.323187116886464";"13.38421751879048"
"статус";"крупнейший";"200";"106678";"170392";"106678";"170392";"200";"7.459439086282462";"523.6514939529658";"12.793395718247";"12.570058587372943";"12.681235496189279"
"статус";"использовать";"199";"106678";"331997";"106678";"331997";"199";"6.994937906305101";"295.7777471497699";"12.111333824981582";"11.035966310243618";"11.561153578454475"
"статус";"сверхдержава";"199";"106678";"2710";"106678";"2710";"199";"8.383795531544616";"2138.5046145926544";"16.919511122821056";"14.081670133275301";"15.435510177763756"
"статус";"единый";"199";"106678";"225250";"106678";"225250";"199";"7.273778648374842";"422.40874139037066";"12.499248861224219";"12.023310924507657";"12.258970404617878"
"статус";"урегулирование";"199";"106678";"63195";"106678";"63195";"199";"7.9436456272630664";"886.4917399230721";"13.770234573613577";"13.522220790495078";"13.645664228659285"
"статус";"собственный";"198";"106678";"245037";"106678";"245037";"198";"7.210837743716108";"390.3830208247625";"12.399937156072339";"11.79908841611933";"12.095782523624539"
"статус";"школа";"197";"106678";"271762";"106678";"271762";"197";"7.132538090479553";"352.89921265545";"12.28122978649311";"11.509308838110162";"11.889006120132454"
"статус";"последний";"196";"106678";"722161";"106678";"722161";"196";"6.343480634425649";"83.67026600035527";"11.288641155507115";"7.269526535164922";"9.058867281614948"
"статус";"разный";"193";"106678";"223775";"106678";"223775";"193";"7.247617650078164";"401.7648696045724";"12.413974767496843";"11.790735238553577";"12.09834243777386"
"статус";"мнение";"192";"106678";"498743";"106678";"498743";"192";"6.636963189809867";"161.8028640203832";"11.596940466604673";"9.159998449937625";"10.306694751379693"
"статус";"ес";"192";"106678";"134913";"106678";"134913";"192";"7.555641059894419";"569.251094190086";"12.904401273372127";"12.585999670007823";"12.744206141157248"
"статус";"фонд";"190";"106678";"300594";"106678";"300594";"190";"7.022934706843515";"298.29855899451974";"12.071856982980819";"10.938650054755394";"11.491293184314914"
"статус";"против";"190";"106678";"460044";"106678";"460044";"190";"6.692547090070437";"178.10109024318535";"11.646295362937972";"9.429309142128934";"10.479337733735125"
"статус";"работник";"189";"106678";"128724";"106678";"128724";"189";"7.565844225670646";"571.0952048609709";"12.904115751314823";"12.526016755464697";"12.713660767671339"
"статус";"остаться";"189";"106678";"346324";"106678";"346324";"189";"6.911242376153125";"253.51644447552428";"11.914411575639543";"10.460790630747828";"11.163967259953944"
"статус";"остров";"189";"106678";"103217";"106678";"103217";"189";"7.680531510961664";"647.994422214851";"13.124952760554763";"12.768101878457129";"12.94529775620091"
"статус";"провести";"188";"106678";"452257";"106678";"452257";"188";"6.695800677083361";"177.89772556638695";"11.631620569708685";"9.407569522492313";"10.460653859524562"
"статус";"возраст";"187";"106678";"132451";"106678";"132451";"187";"7.539497363158983";"551.7108779110151";"12.843658368394497";"12.41100681950099";"12.625479460103092"
"статус";"основа";"187";"106678";"155697";"106678";"155697";"187";"7.446725740291598";"497.2530262962326";"12.681959323271359";"12.189204005657166";"12.433140769041445"
"статус";"потеря";"187";"106678";"85061";"106678";"85061";"187";"7.760365446192993";"705.1343061703169";"13.286502487939325";"12.863180756869092";"13.07312828396304"
"статус";"повод";"187";"106678";"167335";"106678";"167335";"187";"7.403324967914341";"473.3097322017704";"12.60987334296957";"12.078159475522327";"12.341153155298102"
"статус";"база";"186";"106678";"187508";"106678";"187508";"186";"7.326926354931685";"431.90663315282467";"12.479963793511857";"11.844262197100338";"12.157958849275376"
"статус";"пользоваться";"186";"106678";"100537";"106678";"100537";"186";"7.677381673703594";"641.270767315737";"13.103259485729653";"12.676327884028595";"12.88802597726343"
"статус";"утвердить";"185";"106678";"88501";"106678";"88501";"185";"7.731830640431709";"680.0557356339407";"13.214598907389089";"12.752481759627985";"12.981484180450217"
"статус";"переселенец";"185";"106678";"7421";"106678";"7421";"185";"8.268681234068403";"1580.3141317726927";"15.693298939786168";"13.530280968423735";"14.5717103998389"
"статус";"инвестор";"185";"106678";"149736";"106678";"149736";"185";"7.458954400916176";"501.284628567544";"12.688739015297568";"12.165055334484823";"12.42413828987473"
"статус";"вид";"184";"106678";"350080";"106678";"350080";"184";"6.876173949030067";"236.3316823288721";"11.823190856572584";"10.19723435974209";"10.980157013651056"
"статус";"поэтому";"184";"106678";"383685";"106678";"383685";"184";"6.805181726024559";"211.3511025678307";"11.731530652918831";"9.873987280483872";"10.762759146590952"
"статус";"сменить";"184";"106678";"38749";"106678";"38749";"184";"8.020653416691001";"965.970378750663";"14.024247607351395";"13.191932661558479";"13.601725260613163"
"статус";"требовать";"184";"106678";"179081";"106678";"179081";"184";"7.3451788609448725";"438.5393054906236";"12.49351433891248";"11.842076713739283";"12.163435173732925"
"статус";"между";"183";"106678";"557908";"106678";"557908";"183";"6.49571376402305";"117.1184493685688";"11.340809667827415";"8.14657984164155";"9.611909874099759"
"статус";"большой";"182";"106678";"634909";"106678";"634909";"182";"6.380606104222193";"88.28555613810141";"11.19508366323294";"7.350072489692881";"9.07109014688635"
"статус";"звезда";"182";"106678";"120766";"106678";"120766";"182";"7.5624945344105825";"558.6008075212885";"12.854710555838945";"12.322722055070983";"12.585905818731934"
"статус";"пройти";"182";"106678";"486827";"106678";"486827";"182";"6.603352950040536";"146.36378484083522";"11.46065652093792";"8.78228083044695";"10.032482447937298"
"статус";"наделение";"182";"106678";"2670";"106678";"2670";"182";"8.294863131593921";"1927.7410871977718";"16.666486872357417";"13.464914058215811";"14.980414326335392"
"статус";"чемпион";"182";"106678";"129785";"106678";"129785";"182";"7.523606841164872";"534.714902345662";"12.782686109581132";"12.235492769774586";"12.506097051921435"
"статус";"беженц";"182";"106678";"221";"106678";"221";"182";"8.317514125204308";"3050.074534622259";"19.158157922233958";"13.488600112067775";"16.07534544253582"
"статус";"пора";"182";"106678";"272410";"106678";"272410";"182";"7.051630220550482";"301.8681240041934";"12.04125706044851";"10.85606303084582";"11.433312976510628"
"статус";"заявка";"181";"106678";"71745";"106678";"71745";"181";"7.799731797240863";"729.6262968312058";"13.358918211536297";"12.757811951951942";"13.054905837434685"
"статус";"процесс";"181";"106678";"275894";"106678";"275894";"181";"7.036972061996966";"294.90934783540877";"12.012019643359682";"10.777892188804486";"11.378235921527219"
"статус";"здание";"180";"106678";"249945";"106678";"249945";"180";"7.101669551081871";"320.48979901675483";"12.094174942551124";"10.985615732524616";"11.52657618379346"
"статус";"зависимость";"180";"106678";"68630";"106678";"68630";"180";"7.811804325529641";"738.8887211199947";"13.386686079289277";"12.748959970255097";"13.06393221657362"
"статус";"терять";"180";"106678";"42151";"106678";"42151";"180";"7.97555075658498";"907.7765096565311";"13.874157427250976";"13.006476403373513";"13.433313113086779"
"статус";"понижение";"180";"106678";"10326";"106678";"10326";"180";"8.216140630220472";"1408.2447208082258";"15.280750849752362";"13.315984333582115";"14.26457987186002"
"статус";"обсуждать";"179";"106678";"141901";"106678";"141901";"179";"7.457017004959076";"491.68425902060346";"12.643573069703939";"11.995207749712357";"12.315124265299442"
"статус";"американский";"179";"106678";"492613";"106678";"492613";"179";"6.577030417587628";"137.36742656742499";"11.398978825142649";"8.574911440709164";"9.886618933696049"
"статус";"цель";"178";"106678";"305571";"106678";"305571";"178";"6.945547916145681";"256.61070868494005";"11.85971377691388";"10.35324322983492";"11.080907064343315"
"статус";"нагорный";"178";"106678";"12079";"106678";"12079";"178";"8.190096063324049";"1332.7961868366835";"15.090427526792302";"13.223533956042104";"14.126173608296426"
"статус";"пункт";"177";"106678";"210681";"106678";"210681";"177";"7.2015080089462415";"360.5664818648375";"12.214649340121722";"11.237906140817442";"11.71610356847726"
"статус";"перевести";"177";"106678";"54738";"106678";"54738";"177";"7.87755675063926";"797.4710858944511";"13.562436314669284";"12.767298347643235";"13.158862821319088"
"статус";"поддерживать";"177";"106678";"129926";"106678";"129926";"177";"7.495153776579507";"510.73112192491976";"12.698029423647666";"12.029901085522988";"12.359451361105876"
"статус";"момент";"176";"106678";"370041";"106678";"370041";"176";"6.788948677846831";"200.04433085358738";"11.634383458343628";"9.627071151200347";"10.58324323418027"
"статус";"либо";"176";"106678";"149087";"106678";"149087";"176";"7.411616842477735";"462.5794658828225";"12.543467240489703";"11.800198389993957";"12.166158059805426"
"статус";"исполнять";"176";"106678";"72094";"106678";"72094";"176";"7.769764645692109";"698.4876983967636";"13.270026445578651";"12.557440103185103";"12.908817229244367"
